id,name,service,wilaya,price,rating,latitude,longitude,description
,Fares_558,Peintre,Batna,2258,3.3,29.759624,11.683857,"Peintre professionnel à Batna, prix 2258 DA"
,Fethi_559,Jardinier,El Oued,3088,3.0,33.213965,-3.81222,"Jardinier professionnel à El Oued, prix 3088 DA"
,Karim_560,Menuisier,Tizi Ouzou,4928,1.4,30.242489,8.722753,"Menuisier professionnel à Tizi Ouzou, prix 4928 DA"
,Samir_561,Climatisation,Ouled Djellal,4815,1.6,28.965537,-5.172285,"Climatisation professionnel à Ouled Djellal, prix 4815 DA"
,Zinedine_562,Soudeur,Constantine,5586,2.6,22.442783,10.161622,"Soudeur professionnel à Constantine, prix 5586 DA"
,Adel_563,Jardinier,Mila,2978,2.3,21.921563,0.423672,"Jardinier professionnel à Mila, prix 2978 DA"
,Tahar_564,Maçon,Mila,1024,1.5,27.071544,7.828474,"Maçon professionnel à Mila, prix 1024 DA"
,Bilal_565,Soudeur,Alger,7924,5.0,36.675122,2.747278,"Soudeur professionnel à Alger, prix 7924 DA"
,Walid_566,Menuisier,Sidi Bel Abbès,4523,5.0,22.628332,-7.209467,"Menuisier professionnel à Sidi Bel Abbès, prix 4523 DA"
,Younes_567,Jardinier,Mila,5934,4.7,28.805498,-4.183001,"Jardinier professionnel à Mila, prix 5934 DA"
,Yassine_568,Chauffagiste,Mostaganem,4636,1.4,20.252826,9.633621,"Chauffagiste professionnel à Mostaganem, prix 4636 DA"
,Noureddine_569,Soudeur,Médéa,6727,2.9,36.597427,5.227519,"Soudeur professionnel à Médéa, prix 6727 DA"
,Aymen_570,Électricien,Blida,7641,1.3,32.700791,-1.121009,"Électricien professionnel à Blida, prix 7641 DA"
,Sami_571,Plombier,Illizi,6463,1.0,21.013496,4.30273,"Plombier professionnel à Illizi, prix 6463 DA"
,Hichem_572,Chauffagiste,In Salah,6095,3.8,25.257553,-3.898142,"Chauffagiste professionnel à In Salah, prix 6095 DA"
,Farid_573,Maçon,Tindouf,1283,4.8,30.063369,0.600538,"Maçon professionnel à Tindouf, prix 1283 DA"
,Bilal_574,Soudeur,Skikda,6537,4.4,32.139833,5.413168,"Soudeur professionnel à Skikda, prix 6537 DA"
,Hichem_575,Électricien,Mila,2057,4.5,31.857218,6.151451,"Électricien professionnel à Mila, prix 2057 DA"
,Fares_576,Peintre,Boumerdès,3279,4.9,35.430585,0.234313,"Peintre professionnel à Boumerdès, prix 3279 DA"
,Mokhtar_577,Menuisier,Constantine,1228,2.9,19.945542,-7.551673,"Menuisier professionnel à Constantine, prix 1228 DA"
,Abdelkader_578,Jardinier,Alger,4426,3.3,30.297117,-1.198617,"Jardinier professionnel à Alger, prix 4426 DA"
,Brahim_579,Carreleur,Tipaza,2644,2.0,29.542588,-4.466681,"Carreleur professionnel à Tipaza, prix 2644 DA"
,Malik_580,Menuisier,Khenchela,5851,4.6,25.821717,-1.524753,"Menuisier professionnel à Khenchela, prix 5851 DA"
,Fouad_581,Plombier,Béjaïa,1083,4.7,35.925575,-4.820723,"Plombier professionnel à Béjaïa, prix 1083 DA"
,Farouk_582,Menuisier,El Meniaa,2338,1.2,25.472531,4.505364,"Menuisier professionnel à El Meniaa, prix 2338 DA"
,Brahim_583,Plombier,Relizane,5501,2.7,23.003273,-4.057357,"Plombier professionnel à Relizane, prix 5501 DA"
,Lounis_584,Soudeur,Illizi,1208,4.1,22.222364,9.956988,"Soudeur professionnel à Illizi, prix 1208 DA"
,Imad_585,Chauffagiste,Tébessa,7990,2.8,24.235561,11.049587,"Chauffagiste professionnel à Tébessa, prix 7990 DA"
,Aymen_586,Menuisier,Sétif,6324,2.4,30.873256,2.420059,"Menuisier professionnel à Sétif, prix 6324 DA"
,Hocine_587,Climatisation,Oran,3733,4.8,36.221446,-6.333481,"Climatisation professionnel à Oran, prix 3733 DA"
,Lounis_588,Carreleur,Chlef,5688,3.1,36.523272,7.902685,"Carreleur professionnel à Chlef, prix 5688 DA"
,Noureddine_589,Électricien,Boumerdès,1244,4.8,34.780035,6.875086,"Électricien professionnel à Boumerdès, prix 1244 DA"
,Omar_590,Soudeur,Bordj Badji Mokhtar,6977,3.6,23.406903,-5.571888,"Soudeur professionnel à Bordj Badji Mokhtar, prix 6977 DA"
,Mustapha_591,Carreleur,Tébessa,2429,3.8,30.556812,-7.945033,"Carreleur professionnel à Tébessa, prix 2429 DA"
,Aymen_592,Climatisation,Relizane,5167,2.3,26.966997,-2.462123,"Climatisation professionnel à Relizane, prix 5167 DA"
,Zinedine_593,Carreleur,Jijel,6873,3.6,26.910276,10.312634,"Carreleur professionnel à Jijel, prix 6873 DA"
,Noureddine_594,Soudeur,El Tarf,881,1.6,36.858423,10.687332,"Soudeur professionnel à El Tarf, prix 881 DA"
,Noureddine_595,Carreleur,Souk Ahras,2605,3.7,31.700849,3.161814,"Carreleur professionnel à Souk Ahras, prix 2605 DA"
,Hakim_596,Électricien,Béjaïa,800,1.2,32.511535,4.703137,"Électricien professionnel à Béjaïa, prix 800 DA"
,Zinedine_597,Maçon,Médéa,7917,5.0,32.880302,7.658918,"Maçon professionnel à Médéa, prix 7917 DA"
,Samir_598,Chauffagiste,Djelfa,4489,4.6,23.073763,3.777234,"Chauffagiste professionnel à Djelfa, prix 4489 DA"
,Walid_599,Électricien,El Meghaier,7252,3.4,27.839896,0.494161,"Électricien professionnel à El Meghaier, prix 7252 DA"
,Mohamed_600,Maçon,Bouira,2782,3.8,22.221245,-8.866313,"Maçon professionnel à Bouira, prix 2782 DA"
,Abderrahmane_601,Plombier,Sétif,5520,4.0,35.571153,2.253448,"Plombier professionnel à Sétif, prix 5520 DA"
,Reda_602,Plombier,Mostaganem,913,1.4,23.153172,-0.43749,"Plombier professionnel à Mostaganem, prix 913 DA"
,Aymen_603,Carreleur,Biskra,3118,1.0,21.700375,2.038172,"Carreleur professionnel à Biskra, prix 3118 DA"
,Amine_604,Menuisier,Timimoun,7020,3.1,23.469995,0.083425,"Menuisier professionnel à Timimoun, prix 7020 DA"
,Mounir_605,Électricien,Bordj Bou Arréridj,2176,4.5,28.155479,4.501947,"Électricien professionnel à Bordj Bou Arréridj, prix 2176 DA"
,Salim_606,Électricien,El Oued,5847,3.9,21.834051,11.234276,"Électricien professionnel à El Oued, prix 5847 DA"
,Omar_607,Chauffagiste,Tiaret,7714,2.0,31.899453,0.294788,"Chauffagiste professionnel à Tiaret, prix 7714 DA"
,Hakim_608,Climatisation,Aïn Témouchent,2432,3.8,32.565524,-1.645467,"Climatisation professionnel à Aïn Témouchent, prix 2432 DA"
,Mounir_609,Soudeur,Ouled Djellal,2280,3.2,27.583623,-7.957716,"Soudeur professionnel à Ouled Djellal, prix 2280 DA"
,Fouad_610,Peintre,Tissemsilt,5453,2.6,27.996769,5.719672,"Peintre professionnel à Tissemsilt, prix 5453 DA"
,Younes_611,Menuisier,Mascara,807,3.6,33.409105,7.548468,"Menuisier professionnel à Mascara, prix 807 DA"
,Younes_612,Maçon,Aïn Témouchent,3459,3.7,31.378316,10.235032,"Maçon professionnel à Aïn Témouchent, prix 3459 DA"
,Hakim_613,Carreleur,Chlef,6454,3.4,28.456487,11.701296,"Carreleur professionnel à Chlef, prix 6454 DA"
,Rayan_614,Chauffagiste,Tébessa,4093,1.1,20.678107,-2.328039,"Chauffagiste professionnel à Tébessa, prix 4093 DA"
,Khaled_615,Peintre,Jijel,6237,3.3,24.347893,6.642749,"Peintre professionnel à Jijel, prix 6237 DA"
,Younes_616,Chauffagiste,Tipaza,4344,1.7,24.720176,0.789887,"Chauffagiste professionnel à Tipaza, prix 4344 DA"
,Anis_617,Climatisation,Djelfa,2366,2.7,30.868895,8.71798,"Climatisation professionnel à Djelfa, prix 2366 DA"
,Khaled_618,Peintre,MSila,6288,2.9,26.50412,-1.363596,"Peintre professionnel à MSila, prix 6288 DA"
,Karim_619,Peintre,Annaba,3914,4.9,22.608508,4.491845,"Peintre professionnel à Annaba, prix 3914 DA"
,Younes_620,Menuisier,Annaba,6975,2.5,29.537169,9.16373,"Menuisier professionnel à Annaba, prix 6975 DA"
,Farouk_621,Menuisier,Tipaza,1863,1.7,26.876102,7.885254,"Menuisier professionnel à Tipaza, prix 1863 DA"
,Abdelkader_622,Climatisation,Bordj Bou Arréridj,2667,4.6,26.973168,4.724512,"Climatisation professionnel à Bordj Bou Arréridj, prix 2667 DA"
,Mounir_623,Chauffagiste,Mascara,2882,2.9,20.459119,-2.5631,"Chauffagiste professionnel à Mascara, prix 2882 DA"
,Mustapha_624,Chauffagiste,Djelfa,1462,1.3,29.067378,8.277921,"Chauffagiste professionnel à Djelfa, prix 1462 DA"
,Abdelkader_625,Climatisation,Laghouat,4694,4.6,23.818544,0.219231,"Climatisation professionnel à Laghouat, prix 4694 DA"
,Lotfi_626,Menuisier,Jijel,4558,3.0,33.918398,3.333775,"Menuisier professionnel à Jijel, prix 4558 DA"
,Hichem_627,Chauffagiste,Ghardaïa,5609,1.6,23.015395,4.365528,"Chauffagiste professionnel à Ghardaïa, prix 5609 DA"
,Nabil_628,Soudeur,Blida,2085,3.7,21.315663,11.454548,"Soudeur professionnel à Blida, prix 2085 DA"
,Lounis_629,Maçon,Alger,1859,2.6,23.077679,-2.560851,"Maçon professionnel à Alger, prix 1859 DA"
,Khaled_630,Peintre,Béjaïa,3608,2.1,36.152904,-0.531959,"Peintre professionnel à Béjaïa, prix 3608 DA"
,Adel_631,Électricien,Relizane,3036,1.9,29.487091,7.908901,"Électricien professionnel à Relizane, prix 3036 DA"
,Ilyes_632,Électricien,Illizi,808,3.9,23.969782,2.335107,"Électricien professionnel à Illizi, prix 808 DA"
,Younes_633,Climatisation,MSila,6755,2.7,26.618261,7.060841,"Climatisation professionnel à MSila, prix 6755 DA"
,Farid_634,Menuisier,Tlemcen,5422,2.3,26.723435,-1.725896,"Menuisier professionnel à Tlemcen, prix 5422 DA"
,Ahmed_635,Électricien,Saïda,5814,2.7,23.548678,4.203545,"Électricien professionnel à Saïda, prix 5814 DA"
,Abderrahmane_636,Menuisier,Ouled Djellal,3980,2.6,29.0532,3.81295,"Menuisier professionnel à Ouled Djellal, prix 3980 DA"
,Walid_637,Jardinier,Aïn Defla,1602,2.9,35.041939,8.607274,"Jardinier professionnel à Aïn Defla, prix 1602 DA"
,Fouad_638,Maçon,Biskra,2463,5.0,30.425302,-2.670192,"Maçon professionnel à Biskra, prix 2463 DA"
,Adel_639,Soudeur,Bordj Badji Mokhtar,7450,4.8,31.972521,-8.231583,"Soudeur professionnel à Bordj Badji Mokhtar, prix 7450 DA"
,Mustapha_640,Menuisier,Mostaganem,1277,4.7,31.7121,-5.140052,"Menuisier professionnel à Mostaganem, prix 1277 DA"
,Chafik_641,Jardinier,Djelfa,3979,2.9,30.586552,-6.041613,"Jardinier professionnel à Djelfa, prix 3979 DA"
,Mohamed_642,Peintre,Timimoun,2039,4.0,22.933676,-2.634204,"Peintre professionnel à Timimoun, prix 2039 DA"
,Salah_643,Maçon,Boumerdès,3988,1.7,35.057743,5.61086,"Maçon professionnel à Boumerdès, prix 3988 DA"
,Hocine_644,Climatisation,Naâma,7087,3.2,31.773575,6.287652,"Climatisation professionnel à Naâma, prix 7087 DA"
,Salah_645,Menuisier,In Salah,7133,3.4,34.701101,5.559467,"Menuisier professionnel à In Salah, prix 7133 DA"
,Hichem_646,Chauffagiste,Aïn Témouchent,7731,5.0,34.359957,-4.706909,"Chauffagiste professionnel à Aïn Témouchent, prix 7731 DA"
,Lounis_647,Carreleur,Chlef,1372,2.1,19.91087,2.602085,"Carreleur professionnel à Chlef, prix 1372 DA"
,Anis_648,Peintre,Biskra,1414,3.4,22.533343,5.074594,"Peintre professionnel à Biskra, prix 1414 DA"
,Bilal_649,Menuisier,Bouira,7443,3.3,27.98993,-2.912953,"Menuisier professionnel à Bouira, prix 7443 DA"
,Mokhtar_650,Jardinier,Boumerdès,4227,3.8,22.058815,-1.683983,"Jardinier professionnel à Boumerdès, prix 4227 DA"
,Farouk_651,Chauffagiste,Tindouf,7279,1.5,35.859769,4.33734,"Chauffagiste professionnel à Tindouf, prix 7279 DA"
,Yassine_652,Plombier,Tamanrasset,6909,4.5,33.236896,-1.328829,"Plombier professionnel à Tamanrasset, prix 6909 DA"
,Rayan_653,Carreleur,Tébessa,5558,4.5,25.667184,11.75001,"Carreleur professionnel à Tébessa, prix 5558 DA"
,Ali_654,Jardinier,Bordj Bou Arréridj,4370,2.2,35.06786,11.579485,"Jardinier professionnel à Bordj Bou Arréridj, prix 4370 DA"
,Ali_655,Maçon,Illizi,2707,2.3,22.488329,-2.424733,"Maçon professionnel à Illizi, prix 2707 DA"
,Imad_656,Plombier,Biskra,4850,4.8,19.529865,2.559477,"Plombier professionnel à Biskra, prix 4850 DA"
,Zinedine_657,Plombier,El Meghaier,5985,4.8,19.650043,-2.728841,"Plombier professionnel à El Meghaier, prix 5985 DA"
,Sofiane_658,Chauffagiste,Sétif,7905,2.1,30.21338,-1.49512,"Chauffagiste professionnel à Sétif, prix 7905 DA"
,Omar_659,Maçon,Chlef,4653,3.5,27.547662,-2.869195,"Maçon professionnel à Chlef, prix 4653 DA"
,Farid_660,Chauffagiste,Adrar,6398,4.4,29.10364,5.043957,"Chauffagiste professionnel à Adrar, prix 6398 DA"
,Amine_661,Chauffagiste,In Guezzam,2096,4.6,32.392308,-4.051593,"Chauffagiste professionnel à In Guezzam, prix 2096 DA"
,Hocine_662,Plombier,Timimoun,3044,4.3,29.98262,-8.097535,"Plombier professionnel à Timimoun, prix 3044 DA"
,Samy_663,Chauffagiste,Sidi Bel Abbès,3139,2.5,21.38008,5.898085,"Chauffagiste professionnel à Sidi Bel Abbès, prix 3139 DA"
,Brahim_664,Plombier,El Meghaier,6482,1.4,26.406262,0.943564,"Plombier professionnel à El Meghaier, prix 6482 DA"
,Farouk_665,Électricien,Ghardaïa,2869,3.2,20.922485,5.05047,"Électricien professionnel à Ghardaïa, prix 2869 DA"
,Bilal_666,Plombier,Ghardaïa,2601,4.2,28.012373,-5.119984,"Plombier professionnel à Ghardaïa, prix 2601 DA"
,Yassine_667,Soudeur,Tiaret,5065,1.3,32.100068,-5.254024,"Soudeur professionnel à Tiaret, prix 5065 DA"
,Adel_668,Plombier,Jijel,2375,3.0,36.549884,-3.119061,"Plombier professionnel à Jijel, prix 2375 DA"
,Bilal_669,Électricien,El Bayadh,2384,2.1,19.465791,2.4819,"Électricien professionnel à El Bayadh, prix 2384 DA"
,Mokhtar_670,Plombier,Bordj Bou Arréridj,4960,3.7,32.194662,-0.431537,"Plombier professionnel à Bordj Bou Arréridj, prix 4960 DA"
,Walid_671,Climatisation,MSila,4108,2.0,31.765555,-7.75072,"Climatisation professionnel à MSila, prix 4108 DA"
,Mokhtar_672,Menuisier,Boumerdès,2443,4.9,20.123675,4.694001,"Menuisier professionnel à Boumerdès, prix 2443 DA"
,Imad_673,Carreleur,El Oued,3131,4.9,20.862687,-5.284569,"Carreleur professionnel à El Oued, prix 3131 DA"
,Sami_674,Électricien,Relizane,1948,3.7,34.290076,9.758206,"Électricien professionnel à Relizane, prix 1948 DA"
,Rayan_675,Soudeur,Tissemsilt,2888,3.6,23.619155,-7.260456,"Soudeur professionnel à Tissemsilt, prix 2888 DA"
,Sofiane_676,Peintre,Aïn Témouchent,6846,1.3,19.3123,-6.958513,"Peintre professionnel à Aïn Témouchent, prix 6846 DA"
,Aymen_677,Jardinier,Tipaza,6829,1.5,23.126695,5.468978,"Jardinier professionnel à Tipaza, prix 6829 DA"
,Mounir_678,Plombier,El Tarf,5812,3.9,20.01035,-3.813679,"Plombier professionnel à El Tarf, prix 5812 DA"
,Hichem_679,Peintre,Tizi Ouzou,4131,1.3,21.143169,2.142058,"Peintre professionnel à Tizi Ouzou, prix 4131 DA"
,Yacine_680,Soudeur,Saïda,4540,4.6,35.75186,1.806138,"Soudeur professionnel à Saïda, prix 4540 DA"
,Brahim_681,Menuisier,Chlef,1523,1.3,31.055761,-8.21087,"Menuisier professionnel à Chlef, prix 1523 DA"
,Zinedine_682,Soudeur,Sétif,7853,3.5,31.34977,2.139418,"Soudeur professionnel à Sétif, prix 7853 DA"
,Fouad_683,Soudeur,Mila,929,1.8,25.119641,-7.03926,"Soudeur professionnel à Mila, prix 929 DA"
,Sofiane_684,Carreleur,Annaba,7050,1.5,24.424743,-7.870725,"Carreleur professionnel à Annaba, prix 7050 DA"
,Ilyes_685,Peintre,Laghouat,6876,4.0,20.404567,0.337195,"Peintre professionnel à Laghouat, prix 6876 DA"
,Yassine_686,Soudeur,Tizi Ouzou,5860,2.0,34.127326,2.893403,"Soudeur professionnel à Tizi Ouzou, prix 5860 DA"
,Noureddine_687,Peintre,Tizi Ouzou,4364,4.8,20.604317,11.653272,"Peintre professionnel à Tizi Ouzou, prix 4364 DA"
,Lounis_688,Peintre,El Meghaier,1424,2.2,22.053012,10.466464,"Peintre professionnel à El Meghaier, prix 1424 DA"
,Hichem_689,Électricien,MSila,3905,2.0,36.035936,6.464119,"Électricien professionnel à MSila, prix 3905 DA"
,Hakim_690,Jardinier,Aïn Témouchent,3183,4.1,21.028755,7.663483,"Jardinier professionnel à Aïn Témouchent, prix 3183 DA"
,Omar_691,Menuisier,El Bayadh,7238,2.5,30.535165,7.853319,"Menuisier professionnel à El Bayadh, prix 7238 DA"
,Amine_692,Plombier,Constantine,3789,1.5,32.149494,7.568051,"Plombier professionnel à Constantine, prix 3789 DA"
,Aymen_693,Jardinier,Illizi,6008,4.8,30.430079,-1.279654,"Jardinier professionnel à Illizi, prix 6008 DA"
,Amar_694,Chauffagiste,Tipaza,5740,4.4,33.658799,-1.056698,"Chauffagiste professionnel à Tipaza, prix 5740 DA"
,Kamel_695,Maçon,Timimoun,7075,4.4,21.19046,-1.097197,"Maçon professionnel à Timimoun, prix 7075 DA"
,Brahim_696,Électricien,Bordj Badji Mokhtar,7778,1.5,35.140263,9.360756,"Électricien professionnel à Bordj Badji Mokhtar, prix 7778 DA"
,Hocine_697,Soudeur,Alger,1621,4.0,36.866936,-3.731465,"Soudeur professionnel à Alger, prix 1621 DA"
,Mohamed_698,Climatisation,Djelfa,4918,3.4,20.005,9.187527,"Climatisation professionnel à Djelfa, prix 4918 DA"
,Abdelkader_699,Maçon,Tissemsilt,5034,2.5,33.232907,9.710768,"Maçon professionnel à Tissemsilt, prix 5034 DA"
,Samy_700,Jardinier,Oran,4902,2.1,28.372982,-4.617127,"Jardinier professionnel à Oran, prix 4902 DA"
,Abdelkader_701,Carreleur,Tébessa,4469,4.8,30.138122,-1.45766,"Carreleur professionnel à Tébessa, prix 4469 DA"
,Mokhtar_702,Chauffagiste,Mascara,5981,1.9,27.918932,1.053698,"Chauffagiste professionnel à Mascara, prix 5981 DA"
,Adel_703,Maçon,Laghouat,2695,3.5,27.50194,7.902581,"Maçon professionnel à Laghouat, prix 2695 DA"
,Yassine_704,Maçon,Tamanrasset,7974,2.5,36.642541,-8.024083,"Maçon professionnel à Tamanrasset, prix 7974 DA"
,Hichem_705,Chauffagiste,Béjaïa,4249,4.5,29.79063,-1.108994,"Chauffagiste professionnel à Béjaïa, prix 4249 DA"
,Salah_706,Menuisier,Oum El-Bouaghi,1909,3.6,33.341846,-7.419226,"Menuisier professionnel à Oum El-Bouaghi, prix 1909 DA"
,Zinedine_707,Peintre,Ouled Djellal,2875,2.9,26.055028,-6.989104,"Peintre professionnel à Ouled Djellal, prix 2875 DA"
,Abderrahmane_708,Plombier,Ghardaïa,2950,2.3,30.945747,4.068896,"Plombier professionnel à Ghardaïa, prix 2950 DA"
,Salah_709,Maçon,Sétif,7982,4.6,21.368623,4.771804,"Maçon professionnel à Sétif, prix 7982 DA"
,Ali_710,Plombier,Médéa,2667,4.0,26.991464,5.487799,"Plombier professionnel à Médéa, prix 2667 DA"
,Yassine_711,Menuisier,Djanet,6983,1.3,31.925867,10.513428,"Menuisier professionnel à Djanet, prix 6983 DA"
,Tahar_712,Soudeur,Tébessa,7095,3.3,34.269462,-8.272343,"Soudeur professionnel à Tébessa, prix 7095 DA"
,Samy_713,Maçon,El Tarf,3711,3.2,24.733921,-8.612804,"Maçon professionnel à El Tarf, prix 3711 DA"
,Fares_714,Climatisation,Relizane,5015,2.5,20.654249,-8.608263,"Climatisation professionnel à Relizane, prix 5015 DA"
,Amar_715,Jardinier,Tissemsilt,2101,3.2,19.43434,1.191564,"Jardinier professionnel à Tissemsilt, prix 2101 DA"
,Samir_716,Plombier,Illizi,4075,1.0,20.913204,5.724304,"Plombier professionnel à Illizi, prix 4075 DA"
,Lotfi_717,Chauffagiste,El Meghaier,2029,4.3,25.090359,6.085923,"Chauffagiste professionnel à El Meghaier, prix 2029 DA"
,Samir_718,Électricien,Batna,4784,2.7,30.562673,-0.53778,"Électricien professionnel à Batna, prix 4784 DA"
,Imad_719,Chauffagiste,Saïda,2352,2.0,24.683318,-0.79211,"Chauffagiste professionnel à Saïda, prix 2352 DA"
,Malik_720,Maçon,In Guezzam,2087,1.5,21.599742,9.596891,"Maçon professionnel à In Guezzam, prix 2087 DA"
,Fares_721,Peintre,Sétif,2088,4.7,32.299631,8.45217,"Peintre professionnel à Sétif, prix 2088 DA"
,Abderrahmane_722,Climatisation,Tipaza,3681,3.0,34.87637,-5.745592,"Climatisation professionnel à Tipaza, prix 3681 DA"
,Aymen_723,Électricien,El Meghaier,3703,1.9,30.488954,-7.053629,"Électricien professionnel à El Meghaier, prix 3703 DA"
,Yacine_724,Jardinier,Béni Abbès,2880,3.2,34.519995,8.126326,"Jardinier professionnel à Béni Abbès, prix 2880 DA"
,Hichem_725,Chauffagiste,Tlemcen,3667,2.0,25.624547,-6.433193,"Chauffagiste professionnel à Tlemcen, prix 3667 DA"
,Malik_726,Chauffagiste,Relizane,6617,2.9,35.254558,6.121917,"Chauffagiste professionnel à Relizane, prix 6617 DA"
,Mokhtar_727,Chauffagiste,Tissemsilt,4681,2.1,29.362063,9.239908,"Chauffagiste professionnel à Tissemsilt, prix 4681 DA"
,Imad_728,Chauffagiste,Chlef,3687,4.0,25.08844,0.154143,"Chauffagiste professionnel à Chlef, prix 3687 DA"
,Anis_729,Soudeur,Tiaret,1274,1.4,25.15226,2.927482,"Soudeur professionnel à Tiaret, prix 1274 DA"
,Mustapha_730,Jardinier,In Salah,2878,2.1,30.634614,0.101187,"Jardinier professionnel à In Salah, prix 2878 DA"
,Farouk_731,Carreleur,Naâma,3474,4.9,29.182709,-0.762553,"Carreleur professionnel à Naâma, prix 3474 DA"
,Omar_732,Peintre,Bouira,1295,4.7,35.627429,-0.008612,"Peintre professionnel à Bouira, prix 1295 DA"
,Ahmed_733,Peintre,Médéa,1729,3.4,24.072563,1.367575,"Peintre professionnel à Médéa, prix 1729 DA"
,Kamel_734,Peintre,El Tarf,4839,2.1,19.660809,7.432256,"Peintre professionnel à El Tarf, prix 4839 DA"
,Amar_735,Menuisier,In Salah,3206,1.3,25.259722,6.323223,"Menuisier professionnel à In Salah, prix 3206 DA"
,Hichem_736,Maçon,Oum El-Bouaghi,3352,1.6,26.529283,8.191776,"Maçon professionnel à Oum El-Bouaghi, prix 3352 DA"
,Noureddine_737,Jardinier,Tlemcen,3732,4.5,21.623336,-7.169031,"Jardinier professionnel à Tlemcen, prix 3732 DA"
,Rachid_738,Soudeur,Sidi Bel Abbès,7014,1.8,23.5194,10.799381,"Soudeur professionnel à Sidi Bel Abbès, prix 7014 DA"
,Aymen_739,Menuisier,Tlemcen,5107,4.5,22.373453,-3.189924,"Menuisier professionnel à Tlemcen, prix 5107 DA"
,Chafik_740,Plombier,Illizi,4879,1.2,21.903447,-3.398807,"Plombier professionnel à Illizi, prix 4879 DA"
,Fethi_741,Soudeur,Touggourt,3947,2.7,24.684334,-5.059673,"Soudeur professionnel à Touggourt, prix 3947 DA"
,Yassine_742,Soudeur,Béchar,6121,3.4,28.677586,2.390777,"Soudeur professionnel à Béchar, prix 6121 DA"
,Karim_743,Électricien,Djanet,7917,1.1,29.484048,1.359718,"Électricien professionnel à Djanet, prix 7917 DA"
,Brahim_744,Peintre,Khenchela,7805,4.8,22.661186,7.887552,"Peintre professionnel à Khenchela, prix 7805 DA"
,Chafik_745,Maçon,Tébessa,5844,2.1,34.846131,8.439367,"Maçon professionnel à Tébessa, prix 5844 DA"
,Zinedine_746,Maçon,Relizane,6335,1.4,25.642492,-7.938758,"Maçon professionnel à Relizane, prix 6335 DA"
,Mohamed_747,Jardinier,Sidi Bel Abbès,3147,4.1,28.038057,1.356163,"Jardinier professionnel à Sidi Bel Abbès, prix 3147 DA"
,Khaled_748,Électricien,Médéa,1832,4.9,25.0058,7.616311,"Électricien professionnel à Médéa, prix 1832 DA"
,Younes_749,Soudeur,El Meghaier,1934,3.2,34.544054,7.621252,"Soudeur professionnel à El Meghaier, prix 1934 DA"
,Walid_750,Maçon,Annaba,4905,4.8,25.814431,-6.680503,"Maçon professionnel à Annaba, prix 4905 DA"
,Nabil_751,Menuisier,Constantine,7309,2.8,28.273086,0.790968,"Menuisier professionnel à Constantine, prix 7309 DA"
,Farid_752,Jardinier,El Bayadh,4342,2.5,20.398042,11.262769,"Jardinier professionnel à El Bayadh, prix 4342 DA"
,Hocine_753,Carreleur,Saïda,3653,4.9,31.391308,-8.972972,"Carreleur professionnel à Saïda, prix 3653 DA"
,Malik_754,Soudeur,Skikda,3297,1.4,20.53061,10.338457,"Soudeur professionnel à Skikda, prix 3297 DA"
,Fethi_755,Peintre,Aïn Témouchent,5627,2.7,22.01971,4.305166,"Peintre professionnel à Aïn Témouchent, prix 5627 DA"
,Salim_756,Électricien,Souk Ahras,2154,2.6,19.685937,-2.023522,"Électricien professionnel à Souk Ahras, prix 2154 DA"
,Kamel_757,Électricien,Djelfa,6070,2.7,23.14044,7.703143,"Électricien professionnel à Djelfa, prix 6070 DA"
,Karim_758,Climatisation,Annaba,7372,3.9,25.50554,-6.200916,"Climatisation professionnel à Annaba, prix 7372 DA"
,Bilal_759,Soudeur,Skikda,2059,2.3,31.202886,0.125197,"Soudeur professionnel à Skikda, prix 2059 DA"
,Abdelkader_760,Électricien,Bordj Bou Arréridj,6346,1.8,27.739773,-0.730772,"Électricien professionnel à Bordj Bou Arréridj, prix 6346 DA"
,Ilyes_761,Menuisier,Mascara,1402,4.6,33.167381,3.049975,"Menuisier professionnel à Mascara, prix 1402 DA"
,Sami_762,Chauffagiste,Bordj Bou Arréridj,5536,4.9,19.654217,1.676578,"Chauffagiste professionnel à Bordj Bou Arréridj, prix 5536 DA"
,Ahmed_763,Chauffagiste,Aïn Témouchent,2950,4.6,21.41101,-5.293569,"Chauffagiste professionnel à Aïn Témouchent, prix 2950 DA"
,Nabil_764,Menuisier,Mila,5611,2.2,21.360773,6.662777,"Menuisier professionnel à Mila, prix 5611 DA"
,Kamel_765,Jardinier,Illizi,3965,2.7,28.403147,8.81498,"Jardinier professionnel à Illizi, prix 3965 DA"
,Hocine_766,Chauffagiste,Bordj Bou Arréridj,5825,4.5,23.526295,0.001152,"Chauffagiste professionnel à Bordj Bou Arréridj, prix 5825 DA"
,Mustapha_767,Peintre,Tipaza,4762,1.2,29.80666,9.735706,"Peintre professionnel à Tipaza, prix 4762 DA"
,Omar_768,Climatisation,Tissemsilt,2744,2.2,27.419386,10.904499,"Climatisation professionnel à Tissemsilt, prix 2744 DA"
,Lounis_769,Peintre,Oran,5856,4.7,26.320428,5.36782,"Peintre professionnel à Oran, prix 5856 DA"
,Lotfi_770,Carreleur,Médéa,2931,3.5,22.082871,4.066941,"Carreleur professionnel à Médéa, prix 2931 DA"
,Karim_771,Carreleur,Timimoun,7479,1.7,31.436761,-4.629479,"Carreleur professionnel à Timimoun, prix 7479 DA"
